Headline,Body ID,Stance,actual,predicted,prob_0,prob_1,prob_2,prob_3
ISIS Video: America’s Air Dropped Weapons Now in Our Hands,1597,discuss,discuss,discuss,0.17859699,0.37067956,0.441275,0.009448481
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,1012,discuss,discuss,discuss,0.04914621,0.0030510349,0.94751406,0.0002886704
Senator: Detainees swapped for Bergdahl have contacted militants,1125,unrelated,unrelated,unrelated,2.2417404e-05,1.29806085e-05,5.5900695e-05,0.9999087
ISIS militants trick mother into ‘eating her kidnapped son’,1948,unrelated,unrelated,discuss,0.0049938895,0.004591097,0.6774999,0.3129151
Hospital: Man not being treated for Ebola in Kansas City,1400,unrelated,unrelated,unrelated,2.9289015e-06,9.752838e-07,2.0724979e-06,0.99999404
Canadian-Israeli Woman May Have Been Captured In Syria: Reports,346,discuss,discuss,discuss,0.22153239,0.03232249,0.7460176,0.00012755876
Nun Gives Birth To Baby Boy After Suffering Intense Stomach Pains,1358,unrelated,unrelated,unrelated,7.586499e-05,9.262327e-05,0.000107171734,0.9997243
Report: Possible audio tape of Michael Brown shooting,1299,unrelated,unrelated,unrelated,3.5712605e-05,1.4549288e-05,5.5075056e-05,0.9998946
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,320,unrelated,unrelated,unrelated,5.684913e-06,5.5917826e-06,2.577571e-05,0.9999629
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,570,unrelated,unrelated,unrelated,2.5275704e-06,1.3981831e-06,3.5242022e-06,0.9999926
"Don't forget to tip...especially if you spend $300,000",1406,unrelated,unrelated,unrelated,0.00030416434,4.9250568e-05,0.00023871081,0.9994079
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,459,unrelated,unrelated,unrelated,2.893273e-05,1.2480572e-05,2.3837983e-05,0.9999348
"No, A Spider Did Not Burrow Under A Man's Skin And Live There For Days",170,unrelated,unrelated,unrelated,3.1289433e-06,2.2555835e-06,7.0505307e-06,0.9999876
Kidnapped Nigerian schoolgirls: Government claims ceasefire deal with Boko Haram that will bring missing girls home,459,unrelated,unrelated,unrelated,1.0927564e-06,3.7703475e-07,1.0772789e-06,0.9999975
Meteorite 'caused mysterious boom in Nicaragua',1948,unrelated,unrelated,unrelated,1.4595237e-05,3.2090725e-06,0.00020736904,0.9997749
Pentagon: ISIS Got U.S. Weapons Package,986,unrelated,unrelated,unrelated,8.63171e-06,2.5535153e-06,1.2948901e-05,0.9999759
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,1819,disagree,disagree,agree,0.8376913,0.039372187,0.117811315,0.0051252083
Fence-jumper made it farther in White House than Secret Service let on,744,unrelated,unrelated,unrelated,2.304928e-06,7.840089e-07,4.5749307e-06,0.9999924
British rapper a suspect in ISIS beheading,913,unrelated,unrelated,unrelated,0.002240396,0.00025882528,0.014971005,0.98252976
Video: Marine survives Taliban sniper headshot thanks to helmet,1724,unrelated,unrelated,unrelated,2.0170284e-05,1.3400398e-05,4.826281e-05,0.9999181
Lebanon detains wife and son of Al-Baghdadi,2268,discuss,discuss,discuss,0.013206289,0.0051664044,0.9812696,0.00035773945
Libya: Missing Libya Planes Spark Security Concerns,846,unrelated,unrelated,unrelated,6.486619e-05,3.1145776e-06,0.000113576505,0.9998185
"Kim Jong-un Broke Both Ankles and Is Hospitalized, Report Claims",2022,discuss,discuss,discuss,0.13061872,0.0077238134,0.86096126,0.00069624186
Jihadi John UNMASKED: Islamic State killer NAMED as west Londoner Mohammed Emwazi,1489,discuss,discuss,discuss,0.09272064,0.0031033002,0.90410423,7.1819486e-05
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,1192,discuss,discuss,discuss,0.28349784,0.041105043,0.6399202,0.03547698
Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau,236,unrelated,unrelated,unrelated,2.3775808e-06,1.6501566e-06,2.0748234e-06,0.9999939
North Korea directive reveals apparent ban on sharing Kim Jong-un’s name,979,unrelated,unrelated,unrelated,2.4668711e-06,9.32205e-07,8.512966e-06,0.9999881
NET Extra: Back-from-the-dead Catholic priest claims God is a female...,169,unrelated,unrelated,unrelated,4.9512157e-05,6.6856014e-06,3.571581e-05,0.9999081
The famous “Dog whisperer” Cesar Millan died of a heart attack this morning.,1686,unrelated,unrelated,unrelated,0.00063973566,5.987087e-05,0.0018611689,0.99743927
WHO investigates media reports ISIS fighters contracted Ebola,75,unrelated,unrelated,unrelated,6.096245e-06,3.916322e-06,3.5952037e-06,0.9999864
Report: Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,205,unrelated,unrelated,unrelated,2.9747707e-06,2.3030769e-07,8.115282e-06,0.9999887
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,2127,unrelated,unrelated,unrelated,4.5001375e-06,2.1146823e-06,4.1756307e-06,0.99998915
Video shows dramatic moment bullet strikes U.S. Marine’s head — and he survives thanks to kevlar helmet,2421,unrelated,unrelated,unrelated,5.7849707e-07,2.2175328e-07,5.6336245e-07,0.9999987
WAS NBC METEOROLOGIST MIKE SEIDEL PEEING IN THE SNOW ON CAMERA? A TESTY BRIAN WILLIAMS EXPLAINS,1046,discuss,discuss,agree,0.5685947,0.033774976,0.3969369,0.0006934336
Missing Planes,1515,discuss,discuss,discuss,0.14349978,0.0020543134,0.85407513,0.00037081112
6 hidden mass graves may hold missing Mexican students,712,unrelated,unrelated,unrelated,2.9312485e-05,2.2155077e-06,3.70155e-05,0.99993145
Rumor debunked: RoboCop-style robots are not patrolling Microsoft's campus,1195,unrelated,unrelated,unrelated,5.256431e-07,2.689348e-07,3.4242553e-06,0.9999958
New Audio Recording From Ferguson May Capture Michael Brown Shooting,1299,unrelated,unrelated,unrelated,7.846226e-06,3.39767e-06,9.684454e-06,0.999979
Michael Abdul Zehaf Bibeau Pictures: Photos of Alleged ISIS-Linked Gunman in Canada,2302,unrelated,unrelated,unrelated,0.0006494753,0.00041348962,0.0016273273,0.9973097
"Former Porn Star Behind YouTube Sensation ‘DC Toy Collector,’ Makes $5 Million Per Year Unboxing Disney Toys",2314,unrelated,unrelated,unrelated,6.264609e-06,1.4650354e-05,0.00023050145,0.9997485
Jordanian airstrike killed American aid worker held hostage by ISIS according to statement by militants,493,unrelated,unrelated,unrelated,2.2671009e-06,3.5178286e-07,2.5211218e-06,0.9999949
Soldier shot at War Memorial; multiple shots fired in Parliament,2347,agree,agree,discuss,0.19526426,0.025871575,0.7766911,0.0021730291
Fake-News: 'McDonald's Will Stop Serving Overweight Customers',2330,unrelated,unrelated,unrelated,0.00042646742,0.0007635468,0.0028892097,0.9959208
Libya: Missing Libya Planes Spark Security Concerns,955,unrelated,unrelated,unrelated,0.0005974177,4.540917e-05,0.00014607172,0.9992111
Google said to buy six silicon valley buildings for $585 million,1909,unrelated,unrelated,unrelated,0.0010073264,0.00057228317,0.0013107314,0.9971097
Whiz kid stock picker: I didn't actually make $72M trading,1205,unrelated,unrelated,unrelated,0.11626588,0.018082079,0.023948511,0.8417035
'The Force Awakens' Release Date: JJ Abrams Plan for an Early Release of 'Star Wars' Movie?,1686,discuss,discuss,unrelated,0.0008579703,0.0006305676,0.009168158,0.9893433
"Spider burrowed into appendix scar, crawled through WA man's body",1709,unrelated,unrelated,unrelated,1.11598465e-05,3.4866973e-06,2.2172828e-05,0.99996316
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,2088,unrelated,unrelated,unrelated,2.231018e-06,2.291076e-06,5.6333515e-06,0.99998987
US probing claims ISIS fighters seized airdropped weapons meant for Kurds,816,unrelated,unrelated,unrelated,7.925711e-07,1.1613196e-07,3.439208e-06,0.9999957
GOP Rep: ‘At Least Ten ISIS Fighters Have Been Caught Coming Across The Mexican Border’,1012,discuss,discuss,discuss,0.066019796,0.0009941695,0.9328291,0.0001570109
"11 Tripoli Planes Still Missing, Sparks 9/11 Concerns",1489,unrelated,unrelated,unrelated,1.5148221e-06,6.230305e-08,1.0095978e-05,0.9999883
God Is A Woman – Resurrected Father Narated,2445,disagree,disagree,agree,0.6955042,0.007669045,0.29521552,0.0016112182
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",1195,discuss,discuss,discuss,0.015894428,0.0020354656,0.9758419,0.006228204
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",171,unrelated,unrelated,unrelated,7.661992e-06,1.7024017e-07,3.4949592e-06,0.9999887
Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon,205,unrelated,unrelated,unrelated,4.606756e-06,2.399549e-07,1.4068335e-05,0.99998105
NBC weatherman caught urinating in the woods live on air,2421,unrelated,unrelated,unrelated,1.5313091e-05,5.3375074e-06,1.0769009e-05,0.9999685
Report: Audio Reveals Pause Between Gunshots When Michael Brown Was Shot,1934,discuss,discuss,discuss,0.18708877,0.04318864,0.7696942,2.8349403e-05
"Managua explosion not a meteorite, NASA suggests",1573,agree,agree,discuss,0.054946344,0.014640208,0.93040067,1.277614e-05
U.S. airstrike kills Islamic Al Shabab terrorist leader in Somalia,1931,unrelated,unrelated,unrelated,8.7742796e-05,3.6694488e-05,8.9285844e-05,0.9997863
Mass grave found after 40 students disappear in Mexican protest,712,unrelated,unrelated,unrelated,2.0650888e-05,2.5637862e-06,2.822615e-05,0.9999485
"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",34,unrelated,unrelated,unrelated,3.1284737e-05,1.147699e-06,3.0537332e-05,0.99993706
Aaron Sorkin Confirms Christian Bale Will Play Steve Jobs,1299,disagree,disagree,discuss,0.22909053,0.19296756,0.57792026,2.165168e-05
American Predator Drone Circling Islamic State’s Stronghold,1234,unrelated,unrelated,unrelated,1.6392236e-06,8.1811044e-07,2.060556e-06,0.99999547
Identity of ISIS terrorist known as 'Jihadi John' reportedly revealed,2125,unrelated,unrelated,unrelated,7.6007223e-06,1.0494523e-06,1.5731453e-05,0.99997556
Iraq Denies Lebanon Captured Abu Bakr al-Baghdadi's Wife and Child,170,unrelated,unrelated,unrelated,4.68714e-07,1.3147139e-06,1.4858556e-06,0.9999968
Macaulay Culkin Dead? Another Death Hoax Circulates On Facebook,2240,unrelated,unrelated,unrelated,7.912178e-06,3.4116388e-06,1.4263275e-05,0.99997437
Code/Red: Apple Watch Battery Life — “Charge Nightly”,1069,unrelated,unrelated,unrelated,1.1830441e-05,9.533221e-07,2.8421844e-05,0.99995875
CNN Airs Alleged Audio from Michael Brown Shooting,346,unrelated,unrelated,unrelated,1.6071725e-05,4.8529005e-06,1.605613e-05,0.99996305
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,1299,unrelated,unrelated,unrelated,7.9180914e-05,3.431116e-05,0.00012211075,0.9997644
Ottawa shooting: Slain soldier named as Nathan Cirillo while suspect identified as Michael Zehaf-Bibeau,1554,agree,agree,discuss,0.06848756,0.00030157712,0.9300182,0.0011926179
"What We Know About Kim Yo Jong, Who May Control North Korea",1210,unrelated,unrelated,unrelated,7.5469707e-06,6.7699625e-07,1.4099301e-05,0.9999777
Priest who died for 48 minutes says he met God and she’s a woman,603,agree,agree,discuss,0.2122234,0.01647706,0.76829183,0.003007747
"Apple Targeting March for Apple Watch Launch, Retail Training Begins Next Month",1364,unrelated,unrelated,unrelated,8.3159256e-07,1.0847057e-06,7.133453e-06,0.99999094
A Man Says Comcast Called His Boss And Got Him Fired After He Complained About Its Service,2447,unrelated,unrelated,unrelated,0.0006782062,0.00045805733,0.0006679292,0.9981958
"#Hairgate: Reports of iPhone 6 pulling out hair, beards, likely exaggerated",1787,unrelated,unrelated,unrelated,1.3713942e-05,2.6208336e-06,1.3991203e-05,0.9999697
Nigeria Claims Boko Haram Will Release the Kidnapped Schoolgirls,2314,unrelated,unrelated,unrelated,1.3043292e-06,9.912891e-07,3.3063081e-06,0.9999944
Michael Phelps’ ‘girlfriend’ reveals she was born a man – and never told the swimmer,1342,agree,agree,discuss,0.07409063,0.0043507107,0.92155373,4.9048595e-06
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,171,unrelated,unrelated,unrelated,3.623725e-05,1.9030105e-06,1.4375332e-05,0.9999474
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",534,unrelated,unrelated,unrelated,2.1921624e-06,3.4391238e-07,2.864498e-06,0.99999464
Nicaragua meteorite: Experts attempt to understand whether mysterious meteorite fell from passing Pitbull asteroid,731,unrelated,unrelated,unrelated,1.3393516e-07,2.2658155e-07,1.0893634e-06,0.99999857
Dog abandoned at Scotland train station with suitcase,382,unrelated,unrelated,unrelated,2.6486414e-05,3.7575396e-06,6.254085e-05,0.99990726
REPORT: The Batmobile Might Have Been Stolen In Detroit,529,unrelated,unrelated,unrelated,0.00024316915,9.338995e-06,3.4273828e-05,0.99971324
Seth Rogen to Play Apple’s Steve Wozniak,1966,unrelated,unrelated,unrelated,0.0003254167,2.6287371e-05,0.0009138482,0.9987344
NET Extra: Back-from-the-dead Catholic priest claims God is a female...,2022,unrelated,unrelated,unrelated,1.414255e-06,4.2085535e-08,1.6678753e-06,0.9999969
"Big Bank Hank, US rapper and Sugarhill Gang founder member, dies at 57",2080,agree,agree,discuss,0.1423276,0.0005958061,0.8570568,1.9794004e-05
"No, that broken pencil illustration isn't by Banksy",2024,agree,agree,discuss,0.18826918,0.010435135,0.7999031,0.001392564
Spider burrowed through tourist's stomach and up into his chest,1848,unrelated,unrelated,unrelated,0.00010264965,6.4451655e-05,0.0001569859,0.99967587
"Apple 12-Inch MacBook Air Details Emerge; Device Could Be Thinner, Lighter Than Current Model",480,unrelated,unrelated,unrelated,2.1844819e-05,1.9372485e-06,2.422629e-05,0.99995196
Wife and son of Isil leader Abu Bakr al-Baghdadi 'detained at Lebanon border',205,unrelated,unrelated,unrelated,1.2128147e-06,1.2389623e-07,7.743526e-06,0.99999094
"Eyewitness: Viral Video That Netted $130K in Donations ""is Bullshit""",1611,discuss,discuss,discuss,0.028814355,0.0005140622,0.7607026,0.20996897
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",320,unrelated,unrelated,unrelated,1.2938028e-05,4.1353837e-06,1.45057475e-05,0.9999684
Is Kim Jong-un Opening North Korean Restaurant in Scotland?,320,unrelated,unrelated,unrelated,9.655919e-06,3.3981717e-06,1.5765989e-05,0.99997115
"In Kim Jong Un's absence, his sister may rule. Or not.",780,discuss,discuss,discuss,0.061485242,0.016644958,0.92177874,9.104881e-05
"Boko Haram agrees to ceasefire, release of school girls",1821,disagree,disagree,agree,0.64860415,0.14008729,0.21125984,4.8698894e-05
"New York schoolboy who made $72MILLION trading stocks on his lunch breaks - and now takes his friends out to dine on $400 caviar, drives a BMW and has definitely made his immigrant parents proud",409,unrelated,unrelated,unrelated,2.1869124e-05,3.5314486e-05,7.661824e-05,0.9998661
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",1966,agree,agree,agree,0.57496977,0.00060034986,0.42442226,7.652493e-06
Apple Watch may be powered by Samsung processor,139,unrelated,unrelated,unrelated,2.8955035e-05,9.720715e-06,1.4053124e-05,0.9999473
Mechanical polar bear ‘threatened with ASBO for singing Christmas songs’,1864,unrelated,unrelated,unrelated,0.00030095468,5.0661587e-05,8.684e-05,0.9995615
US officials: Video shows American's execution,139,unrelated,unrelated,unrelated,4.6005956e-05,2.2617549e-05,3.7755293e-05,0.99989367
Armed U.S. drones spotted flying over Syria in possible hunt for ISIS leader,1400,unrelated,unrelated,unrelated,1.5049588e-06,4.410676e-07,1.0120411e-06,0.999997
Christian Bale Exits Steve Jobs Movie (Exclusive),860,discuss,discuss,discuss,0.10766318,0.012234886,0.8800079,9.4001916e-05
'There is no limit to their depravity' Islamic State FEED mother her own SON,1574,unrelated,unrelated,unrelated,0.010455472,0.011627893,0.034786224,0.9431304
Sources: Guns N' Roses Frontman Axl Rose Found Dead in West Hollywood Home at Age 52,1859,discuss,discuss,discuss,0.3332252,0.006298956,0.6604014,7.449327e-05
Islamic State claims to have beheaded American journalist,874,unrelated,unrelated,unrelated,8.915846e-06,1.0519134e-06,2.3996252e-05,0.999966
Pentagon: ISIS Got U.S. Weapons Package,1010,discuss,discuss,discuss,0.36295196,0.018121708,0.618859,6.7340516e-05
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,346,unrelated,unrelated,unrelated,4.7303815e-06,1.6966557e-06,4.7059484e-06,0.9999889
"Fidel Castro Rumors Sweep Internet, but No Sign in Cuba",2506,discuss,discuss,discuss,0.26657,0.030513119,0.70287615,4.0752344e-05
Was Alleged Audio of Michael Brown Shooting on CNN a Hoax?,1299,unrelated,unrelated,unrelated,1.40308675e-05,6.2950417e-06,1.617133e-05,0.9999635
Meteorite strike in Nicaragua puzzles experts,534,unrelated,unrelated,unrelated,1.5726038e-05,1.8684119e-06,1.8245986e-05,0.9999641
"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",320,unrelated,unrelated,unrelated,1.8304123e-05,5.9706886e-06,3.277206e-05,0.9999429
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',2064,discuss,discuss,discuss,0.04333442,0.0008441087,0.9557734,4.8045917e-05
